#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 600  14
# Band-Index    1
   3.10232     -2.716897  0.268  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   3.09072     -2.805334  0.272  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   3.07911     -2.893901  0.278  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   3.06750     -2.982653  0.282  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   3.05589     -3.071572  0.286  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   3.04428     -3.160636  0.288  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   3.03267     -3.249829  0.292  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   3.02106     -3.339091  0.296  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   3.00945     -3.428496  0.300  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.99785     -3.517982  0.302  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.98624     -3.607534  0.306  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.97463     -3.697137  0.310  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.96302     -3.786780  0.312  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.95141     -3.876448  0.314  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.93980     -3.966130  0.318  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.92819     -4.055814  0.320  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.91658     -4.145488  0.324  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.90498     -4.235139  0.326  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.89337     -4.324759  0.328  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.88176     -4.414333  0.330  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.87015     -4.503850  0.332  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.85854     -4.593300  0.334  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   2.84693     -4.682673  0.338  0.000  0.170  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   2.83532     -4.771967  0.340  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   2.82371     -4.861151  0.342  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   2.81211     -4.950227  0.344  0.000  0.162  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   2.80050     -5.039183  0.344  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   2.78889     -5.128049  0.346  0.000  0.158  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   2.77728     -5.216726  0.348  0.000  0.156  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   2.76567     -5.305246  0.350  0.000  0.154  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   2.75406     -5.393598  0.352  0.000  0.152  0.000  0.000  0.000  0.000  0.000  0.000  0.502
   2.74245     -5.481715  0.354  0.000  0.148  0.000  0.000  0.000  0.000  0.000  0.000  0.502
   2.73084     -5.569701  0.356  0.000  0.146  0.000  0.000  0.000  0.000  0.000  0.000  0.502
   2.71924     -5.657485  0.356  0.000  0.144  0.000  0.000  0.000  0.000  0.000  0.000  0.500
   2.70763     -5.745057  0.358  0.000  0.142  0.000  0.000  0.000  0.000  0.000  0.000  0.500
   2.69602     -5.832405  0.360  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.000  0.500
   2.68441     -5.919516  0.360  0.000  0.138  0.000  0.000  0.000  0.000  0.000  0.000  0.498
   2.67280     -6.006381  0.362  0.000  0.136  0.000  0.000  0.000  0.000  0.000  0.000  0.498
   2.66119     -6.092988  0.364  0.000  0.134  0.000  0.000  0.000  0.000  0.000  0.000  0.498
   2.64958     -6.179324  0.364  0.000  0.132  0.000  0.000  0.000  0.000  0.000  0.000  0.496
   2.63797     -6.265380  0.366  0.000  0.130  0.000  0.000  0.000  0.000  0.000  0.000  0.496
   2.62637     -6.351142  0.368  0.000  0.128  0.000  0.000  0.000  0.000  0.000  0.000  0.494
   2.61476     -6.436605  0.368  0.000  0.126  0.000  0.000  0.000  0.000  0.000  0.000  0.494
   2.60315     -6.521754  0.370  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.000  0.494
   2.59154     -6.606576  0.370  0.000  0.122  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   2.57993     -6.691060  0.372  0.000  0.120  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   2.56832     -6.775195  0.372  0.000  0.118  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   2.55671     -6.858969  0.374  0.000  0.116  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   2.54510     -6.942343  0.374  0.000  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   2.53350     -7.025363  0.376  0.000  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   2.52189     -7.108043  0.376  0.000  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   2.51028     -7.190265  0.378  0.000  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   2.49867     -7.272072  0.378  0.000  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.48706     -7.353453  0.380  0.000  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.47545     -7.434398  0.380  0.000  0.102  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.46384     -7.514896  0.382  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.45223     -7.594936  0.382  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.44063     -7.674510  0.382  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.42902     -7.753606  0.384  0.000  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.41741     -7.832218  0.384  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.40580     -7.910337  0.386  0.000  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.39419     -7.987950  0.386  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.38258     -8.065046  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.38258     -8.065046  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.37678     -8.065010  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.37097     -8.064903  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.36517     -8.064724  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.35936     -8.064474  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.35356     -8.064153  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.34776     -8.063761  0.387  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.34195     -8.063299  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.33615     -8.062766  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.33034     -8.062164  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.32454     -8.061492  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.31873     -8.060752  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.475
   2.31293     -8.059944  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.30713     -8.059068  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.30132     -8.058125  0.387  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.29552     -8.057116  0.388  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.28971     -8.056041  0.388  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.28391     -8.054902  0.388  0.002  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.27810     -8.053700  0.388  0.002  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.27230     -8.052435  0.388  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.476
   2.26649     -8.051107  0.388  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.26069     -8.049720  0.389  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.25489     -8.048263  0.389  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.24908     -8.046758  0.389  0.002  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.24328     -8.045206  0.389  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.23747     -8.043588  0.389  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.23167     -8.041914  0.389  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.22586     -8.040188  0.390  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.477
   2.22006     -8.038409  0.390  0.002  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.21426     -8.036581  0.391  0.004  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.20845     -8.034703  0.391  0.004  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.20265     -8.032756  0.391  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.19684     -8.030786  0.391  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.19104     -8.028772  0.391  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.18523     -8.026715  0.391  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.17943     -8.024619  0.392  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.17362     -8.022484  0.393  0.004  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.16782     -8.020313  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.16202     -8.018107  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.15621     -8.015868  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.15041     -8.013598  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.14460     -8.011300  0.393  0.006  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   2.13880     -8.008944  0.394  0.006  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.481
   2.13299     -8.006594  0.394  0.007  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.481
   2.12719     -8.004223  0.395  0.008  0.079  0.000  0.000  0.000  0.000  0.000  0.000  0.481
   2.12139     -8.001832  0.395  0.008  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.481
   2.11558     -7.999422  0.396  0.008  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.10978     -7.996998  0.396  0.008  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.10397     -7.994560  0.396  0.008  0.077  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.09817     -7.992111  0.396  0.009  0.077  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.09236     -7.989690  0.397  0.010  0.077  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.08656     -7.987228  0.397  0.010  0.075  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.08075     -7.984762  0.397  0.010  0.075  0.000  0.000  0.000  0.000  0.000  0.000  0.483
   2.07495     -7.982295  0.397  0.010  0.075  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.06915     -7.979831  0.398  0.012  0.073  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.06334     -7.977370  0.399  0.012  0.073  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.05754     -7.974916  0.399  0.012  0.073  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.05173     -7.972471  0.399  0.012  0.073  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.04593     -7.970037  0.399  0.014  0.071  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.04012     -7.967618  0.400  0.014  0.071  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   2.03432     -7.965216  0.400  0.014  0.071  0.000  0.000  0.000  0.000  0.000  0.000  0.485
   2.02852     -7.962833  0.401  0.014  0.069  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   2.02271     -7.960448  0.401  0.015  0.069  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   2.01691     -7.958112  0.402  0.016  0.069  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   2.01110     -7.955803  0.402  0.016  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   2.00530     -7.953525  0.402  0.017  0.067  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   1.99949     -7.951278  0.402  0.018  0.067  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   1.99369     -7.949067  0.402  0.018  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   1.98788     -7.946893  0.403  0.018  0.065  0.000  0.000  0.000  0.000  0.000  0.000  0.487
   1.98208     -7.944767  0.403  0.019  0.065  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.97628     -7.942676  0.404  0.020  0.064  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.97047     -7.940629  0.404  0.020  0.063  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.96467     -7.938629  0.404  0.021  0.063  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.95886     -7.936679  0.405  0.022  0.061  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.95306     -7.934781  0.405  0.022  0.061  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.94725     -7.932937  0.405  0.023  0.061  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.94145     -7.931149  0.405  0.024  0.059  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.93564     -7.929413  0.406  0.024  0.059  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.92984     -7.927745  0.406  0.025  0.058  0.000  0.000  0.000  0.000  0.000  0.000  0.489
   1.92404     -7.926156  0.406  0.026  0.057  0.000  0.000  0.000  0.000  0.000  0.000  0.489
   1.91823     -7.924616  0.406  0.026  0.057  0.000  0.000  0.000  0.000  0.000  0.000  0.489
   1.91243     -7.923142  0.407  0.027  0.055  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.90662     -7.921737  0.407  0.028  0.055  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.90082     -7.920402  0.407  0.029  0.054  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.89501     -7.919139  0.407  0.029  0.053  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.88921     -7.917950  0.408  0.030  0.053  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.88341     -7.916836  0.408  0.031  0.051  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.87760     -7.915799  0.408  0.032  0.051  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.87180     -7.914839  0.408  0.032  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.86599     -7.913959  0.408  0.033  0.049  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.86019     -7.913159  0.408  0.034  0.049  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.85438     -7.912440  0.408  0.035  0.047  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.84858     -7.911804  0.408  0.036  0.047  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.84277     -7.911250  0.408  0.036  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.83697     -7.910781  0.408  0.037  0.045  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.83117     -7.910396  0.408  0.038  0.045  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.82536     -7.910096  0.408  0.039  0.043  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.81956     -7.909882  0.409  0.039  0.043  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.81375     -7.909753  0.409  0.040  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.80795     -7.909710  0.409  0.041  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.80795     -7.909710  0.409  0.041  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.491
   1.79974     -7.877373  0.408  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   1.79153     -7.845175  0.406  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   1.78332     -7.813131  0.406  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   1.77511     -7.781299  0.404  0.044  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   1.76691     -7.749695  0.404  0.044  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   1.75870     -7.718351  0.402  0.044  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   1.75049     -7.687299  0.402  0.044  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   1.74228     -7.656574  0.400  0.046  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.73407     -7.626210  0.398  0.046  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   1.72586     -7.596243  0.398  0.046  0.046  0.002  0.000  0.000  0.000  0.000  0.000  0.490
   1.71765     -7.566709  0.396  0.046  0.046  0.002  0.000  0.000  0.000  0.000  0.000  0.490
   1.70945     -7.537647  0.394  0.048  0.048  0.002  0.000  0.000  0.000  0.000  0.000  0.490
   1.70124     -7.509093  0.392  0.048  0.048  0.002  0.000  0.000  0.000  0.000  0.000  0.490
   1.69303     -7.481087  0.390  0.048  0.048  0.002  0.000  0.000  0.000  0.000  0.000  0.488
   1.68482     -7.453667  0.388  0.048  0.048  0.004  0.000  0.000  0.000  0.000  0.000  0.488
   1.67661     -7.426870  0.386  0.048  0.048  0.004  0.000  0.000  0.000  0.000  0.000  0.488
   1.66840     -7.400736  0.384  0.050  0.050  0.004  0.000  0.000  0.000  0.000  0.000  0.486
   1.66019     -7.375302  0.382  0.050  0.050  0.004  0.000  0.000  0.000  0.000  0.000  0.486
   1.65198     -7.350627  0.380  0.050  0.050  0.006  0.000  0.000  0.000  0.000  0.000  0.486
   1.64378     -7.326705  0.378  0.050  0.050  0.006  0.000  0.000  0.000  0.000  0.000  0.484
   1.63557     -7.303586  0.374  0.050  0.050  0.006  0.000  0.000  0.000  0.000  0.000  0.484
   1.62736     -7.281309  0.372  0.052  0.052  0.008  0.000  0.000  0.000  0.000  0.000  0.482
   1.61915     -7.259900  0.368  0.052  0.052  0.008  0.000  0.000  0.000  0.000  0.000  0.480
   1.61094     -7.239386  0.366  0.052  0.052  0.010  0.000  0.000  0.000  0.000  0.000  0.480
   1.60273     -7.219795  0.362  0.052  0.052  0.010  0.000  0.000  0.000  0.000  0.000  0.478
   1.59452     -7.201111  0.360  0.052  0.052  0.012  0.000  0.000  0.000  0.000  0.000  0.476
   1.58632     -7.183419  0.356  0.054  0.054  0.012  0.000  0.000  0.000  0.000  0.000  0.474
   1.57811     -7.166687  0.352  0.054  0.054  0.014  0.000  0.000  0.000  0.000  0.000  0.474
   1.56990     -7.150953  0.348  0.054  0.054  0.014  0.000  0.000  0.000  0.000  0.000  0.472
   1.56169     -7.136209  0.346  0.054  0.054  0.016  0.000  0.000  0.000  0.000  0.000  0.470
   1.55348     -7.122458  0.342  0.054  0.054  0.018  0.000  0.000  0.000  0.000  0.000  0.468
   1.54527     -7.109697  0.338  0.054  0.054  0.018  0.000  0.000  0.000  0.000  0.000  0.466
   1.53706     -7.097923  0.334  0.054  0.054  0.020  0.000  0.000  0.000  0.000  0.000  0.464
   1.52886     -7.087137  0.330  0.056  0.056  0.022  0.000  0.000  0.000  0.000  0.000  0.462
   1.52065     -7.077306  0.326  0.056  0.056  0.022  0.000  0.000  0.000  0.000  0.000  0.460
   1.51244     -7.068415  0.322  0.056  0.056  0.024  0.000  0.000  0.000  0.000  0.000  0.458
   1.50423     -7.060448  0.318  0.056  0.056  0.026  0.000  0.000  0.000  0.000  0.000  0.454
   1.49602     -7.053383  0.314  0.056  0.056  0.026  0.000  0.000  0.000  0.000  0.000  0.452
   1.48781     -7.047192  0.310  0.056  0.056  0.028  0.000  0.000  0.000  0.000  0.000  0.450
   1.47960     -7.041846  0.306  0.056  0.056  0.030  0.000  0.000  0.000  0.000  0.000  0.448
   1.47139     -7.037315  0.302  0.058  0.058  0.030  0.000  0.000  0.000  0.000  0.000  0.446
   1.46319     -7.033573  0.298  0.058  0.058  0.032  0.000  0.000  0.000  0.000  0.000  0.444
   1.45498     -7.030572  0.294  0.058  0.058  0.032  0.000  0.000  0.000  0.000  0.000  0.442
